ano_ingresso,ano_nasc,ano_referencia,atingiu_pv,ativo_inativo,avaliador_1,avaliador_2,avaliador_3,avaliador_4,avaliador_5,avaliador_6,cf,cg,ct,defasagem,destaque_ida,destaque_ieh,destaque_ipv,escola,fase,fase_ideal,genero,iaa,ian,ida,idade,ieg,inde_2023,inde_2024,inde_22,inde_23,indicado,ingles,instituicao_de_ensino,ipp,ips,ipv,matematica,num_av,pedra_20,pedra_2023,pedra_2024,pedra_21,pedra_22,pedra_23,portugues,rec_av1,rec_av2,rec_av3,rec_av4,rec_psicologia,turma,inde,pedra,genero_NUM,pedra_20_NUM,pedra_2023_NUM,pedra_2024_NUM,pedra_21_NUM,pedra_22_NUM,pedra_23_NUM,pedra_NUM,risco_evasao,classificacao,predicao
"202200,00%",,,0,Cursando,Avaliador-21,Avaliador-23,Avaliador-5,Avaliador-26,,,67.0,430.5,6.0,0.0,,,,EE Maria André Schunck Dona,2.0,Fase 3 (7° e 8° ano),Masculino,7.9,10.0,4.0,12.0,8.7,,7.0,6.924,7.909,,3.0,Pública,7.8,7.5,7.4,3.0,4.0,,Ametista,Ametista,,Ágata,Ametista,6.0,,,,,,3P,7.0,,0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,Baixo,0
"202100,00%",,,0,Cursando,Avaliador-21,Avaliador-23,Avaliador-5,Avaliador-26,,,67.0,430.5,6.0,0.0,,,,EE Maria André Schunck Dona,2.0,Fase 3 (7° e 8° ano),Feminino,7.9,10.0,3.8,12.0,5.3,,6.0,6.613,7.585,,6.0,Pública,6.7,2.5,6.2,1.0,4.0,,Ametista,Quartzo,Ametista,Ágata,Ametista,4.5,,,,,,3P,6.0,,1,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,Baixo,0
2023,,,0,Cursando,Avaliador-21,Avaliador-23,Avaliador-5,Avaliador-26,,,67.0,430.5,6.0,0.0,,,,EM Cecilia Cristina de Oliveira Rodrigues,2.0,Fase 3 (7° e 8° ano),Feminino,8.3,10.0,8.5,12.0,9.1,,8.0,7.306,9.175,,7.5,Pública,8.1,7.5,7.3,10.0,4.0,,Ametista,Topázio,,,Topázio,8.0,,,,,,3P,8.0,,1,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,Baixo,0
2024,,,0,Cursando,Avaliador-21,Avaliador-23,Avaliador-5,Avaliador-26,,,67.0,430.5,6.0,-2.0,,,,EE Donizetti Aparecido Leite Professor,2.0,Fase 5 (1° EM),Masculino,9.6,5.0,3.5,15.0,4.8,,6.0,7.306,7.5595,,4.0,Pública,7.5,7.5,6.8,1.0,4.0,,Ametista,Quartzo,,,,5.5,,,,,,3P,6.0,,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo,0
2021,,,0,Cursando,Avaliador-21,Avaliador-23,Avaliador-5,Avaliador-26,,,67.0,430.5,6.0,-1.0,,,,EE Maria André Schunck Dona,2.0,Fase 4 (9° ano),Masculino,8.8,5.0,4.0,12.0,3.7,,6.0,6.512,6.312,,5.0,Pública,7.0,6.9,6.8,3.0,4.0,Ametista,Ametista,Quartzo,Quartzo,Ágata,Agata,4.0,,,,,,3P,6.0,Ametista,0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,Baixo,0
"202400,00%",,,0,Cursando,Avaliador-21,Avaliador-23,Avaliador-5,Avaliador-26,,,67.0,430.5,6.0,0.0,,,,EM Cecilia Cristina de Oliveira Rodrigues,2.0,Fase 3 (7° e 8° ano),Masculino,9.6,10.0,3.2,12.0,9.7,,7.0,7.306,7.5595,,4.0,Pública,7.2,7.5,7.2,1.0,4.0,,Ametista,Ametista,,,,4.5,,,,,,3P,7.0,,0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Baixo,0
2021,,,0,Cursando,Avaliador-21,Avaliador-23,Avaliador-5,Avaliador-26,,,67.0,430.5,6.0,0.0,,,,EE Maria André Schunck Dona,2.0,Fase 3 (7° e 8° ano),Feminino,9.6,10.0,4.0,12.0,9.1,,7.0,7.75,8.417,,5.0,Pública,7.2,3.8,7.0,2.0,4.0,,Ametista,Ametista,Topázio,Ametista,Topázio,5.0,,,,,,3P,7.0,,1,0.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,Baixo,0
2023,,,0,Cursando,Avaliador-21,Avaliador-16,Avaliador-26,Avaliador-7,,,67.0,430.5,6.0,0.0,,,,EE Leonice de Aquino Oliveira,2.0,Fase 3 (7° e 8° ano),Feminino,8.3,10.0,3.8,14.0,8.1,,7.0,7.306,7.114,,5.5,Pública,7.8,10.0,6.6,2.5,4.0,,Ametista,Ametista,,,Ametista,3.5,,,,,,3G,7.0,,1,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,Baixo,0
2024,,,0,Cursando,Avaliador-20,Avaliador-21,Avaliador-23,,,,67.0,430.5,6.0,0.0,,,,EE Donizetti Aparecido Leite Professor,2.0,Fase 3 (7° e 8° ano),Masculino,8.3,10.0,4.3,13.0,9.0,,8.0,7.306,7.5595,,2.0,Pública,8.3,7.5,7.8,6.0,3.0,,Ametista,Ametista,,,,5.0,,,,,,3R,8.0,,0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Baixo,0
2024,,,0,Cursando,Avaliador-20,Avaliador-21,Avaliador-23,,,,67.0,430.5,6.0,-2.0,,,,EE Maria André Schunck Dona,2.0,Fase 5 (1° EM),Masculino,6.7,5.0,4.0,12.0,9.6,,7.0,7.306,7.5595,,5.0,Pública,7.3,8.8,7.2,3.0,3.0,,Ametista,Agata,,,,6.7,,,,,,3R,7.0,,0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Baixo,0
"202100,00%",,,0,Cursando,Avaliador-20,Avaliador-21,Avaliador-23,,,,67.0,430.5,6.0,0.0,,,,EE Paschoal Carlos Magno,2.0,Fase 3 (7° e 8° ano),Feminino,8.8,10.0,3.7,14.0,6.0,,7.0,7.302,7.58,,1.5,Pública,8.3,8.8,7.3,5.5,3.0,Ágata,Ametista,Agata,Ametista,Ametista,Ametista,4.0,,,,,,3R,7.0,Ágata,1,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,Baixo,0
2023,,,0,Cursando,Avaliador-20,Avaliador-21,Avaliador-23,,,,67.0,430.5,6.0,-1.0,,,,EE Donizetti Aparecido Leite Professor,2.0,Fase 4 (9° ano),Feminino,8.8,5.0,1.7,14.0,4.5,,5.0,7.306,6.735,,2.0,Pública,7.5,8.1,6.4,1.0,3.0,,Ametista,Quartzo,,,Agata,2.0,,,,,,3R,5.0,,1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,Baixo,0
2022,,,0,Cursando,Avaliador-20,Avaliador-21,Avaliador-23,,,,67.0,430.5,6.0,0.0,,,,EE Donizetti Aparecido Leite Professor,2.0,Fase 3 (7° e 8° ano),Feminino,8.8,10.0,5.2,13.0,9.5,,8.0,8.101,7.386,,4.5,Pública,8.3,8.8,7.9,6.5,3.0,,Ametista,Topázio,,Topázio,Ametista,4.5,,,,,,3R,8.0,,1,0.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,Baixo,0
2022,,,0,Cursando,Avaliador-20,Avaliador-21,Avaliador-23,,,,67.0,430.5,6.0,0.0,,,,EE Donizetti Aparecido Leite Professor,2.0,Fase 3 (7° e 8° ano),Feminino,7.1,10.0,6.5,13.0,9.4,,8.0,7.193,7.518,,4.5,Pública,9.2,7.5,8.9,9.0,3.0,,Ametista,Topázio,,Ametista,Ametista,6.0,,,,,,3R,8.0,,1,0.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,Baixo,0
2021,,,0,Cursando,Avaliador-20,Avaliador-21,Avaliador-23,,,,67.0,430.5,6.0,0.0,,,,EE Donizetti Aparecido Leite Professor,2.0,Fase 3 (7° e 8° ano),Feminino,7.5,10.0,6.8,12.0,10.0,,8.0,7.785,8.32,,8.5,Pública,8.1,8.8,7.2,8.0,3.0,Ametista,Ametista,Topázio,Ametista,Ametista,Topázio,4.0,,,,,,3R,8.0,Ametista,1,2.0,2.0,3.0,2.0,2.0,3.0,2.0,0.0,Baixo,0
"202300,00%",,,0,Cursando,Avaliador-21,Avaliador-23,Avaliador-5,Avaliador-26,,,67.0,430.5,6.0,1.0,,,,EE Maria André Schunck Dona,2.0,Fase 2 (5° e 6° ano),Masculino,8.3,10.0,4.7,12.0,6.2,,7.0,7.306,7.665,,6.0,Pública,7.5,7.5,7.0,5.0,4.0,,Ametista,Agata,,,Ametista,3.0,,,,,,3P,7.0,,0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,Baixo,0
"202400,00%",,,0,Cursando,Avaliador-21,Avaliador-23,Avaliador-5,Avaliador-26,,,67.0,430.5,6.0,-1.0,,,,EE Maria André Schunck Dona,2.0,Fase 4 (9° ano),Masculino,9.6,5.0,4.3,15.0,5.2,,6.0,7.306,7.5595,,5.0,Pública,7.0,7.5,6.2,5.0,4.0,,Ametista,Agata,,,,3.0,,,,,,3P,6.0,,0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Baixo,0
2021,,,0,Cursando,Avaliador-21,Avaliador-23,Avaliador-5,Avaliador-26,,,67.0,430.5,6.0,-1.0,,,,EE Donizetti Aparecido Leite Professor,2.0,Fase 4 (9° ano),Masculino,10.0,5.0,6.2,14.0,9.3,,8.0,8.181,8.355,,5.0,Pública,8.3,7.5,7.7,9.0,4.0,Ametista,Ametista,Ametista,Ametista,Topázio,Topázio,4.5,,,,,,3P,8.0,Ametista,0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0,Baixo,0
"202300,00%",,,0,Cursando,Avaliador-21,Avaliador-23,Avaliador-5,Avaliador-26,,,67.0,430.5,6.0,1.0,,,,EE Maria André Schunck Dona,2.0,Fase 2 (5° e 6° ano),Feminino,8.3,10.0,3.5,12.0,7.6,,7.0,7.306,8.743,,5.0,Pública,8.3,8.1,7.5,1.0,4.0,,Ametista,Ametista,,,Topázio,4.5,,,,,,3P,7.0,,1,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,Baixo,0
"202300,00%",,,0,Cursando,Avaliador-20,Avaliador-21,Avaliador-17,Avaliador-26,Avaliador-10,,67.0,430.5,6.0,0.0,,,,EM Alfredo Schunk,2.0,Fase 3 (7° e 8° ano),Feminino,7.1,10.0,3.8,14.0,7.8,,7.0,7.306,7.164,,4.0,Pública,6.8,9.4,6.9,3.0,5.0,,Ametista,Ametista,,,Ametista,4.5,,,,,,3M,7.0,,1,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,Baixo,0
"202400,00%",,,0,Cursando,Avaliador-20,Avaliador-21,Avaliador-17,Avaliador-26,Avaliador-10,,67.0,430.5,6.0,-1.0,,,,EM Cecilia Cristina de Oliveira Rodrigues,2.0,Fase 4 (9° ano),Feminino,8.3,5.0,5.8,12.0,8.7,,7.0,7.306,7.5595,,6.5,Pública,6.6,6.9,6.6,5.5,5.0,,Ametista,Agata,,,,5.5,,,,,,3M,7.0,,1,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Baixo,0
2024,,,0,Cursando,Avaliador-21,Avaliador-23,,,,,67.0,430.5,6.0,0.0,,,,EE Paschoal Carlos Magno,2.0,Fase 3 (7° e 8° ano),Feminino,7.5,10.0,8.2,12.0,6.2,,7.0,7.306,7.5595,,10.0,Pública,6.3,8.1,6.2,8.0,2.0,,Ametista,Ametista,,,,6.5,,,,,,3N,7.0,,1,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Baixo,0
"202300,00%",,,0,Cursando,Avaliador-21,Avaliador-23,,,,,67.0,430.5,6.0,0.0,,,,EE Donizetti Aparecido Leite Professor,2.0,Fase 3 (7° e 8° ano),Feminino,9.2,10.0,5.8,12.0,10.0,,8.0,7.306,8.317,,4.5,Pública,8.1,7.5,7.7,8.5,2.0,,Ametista,Topázio,,,Topázio,4.5,,,,,,3N,8.0,,1,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,Baixo,0
"202300,00%",,,0,Cursando,Avaliador-21,Avaliador-23,,,,,67.0,430.5,6.0,0.0,,,,EE Donizetti Aparecido Leite Professor,2.0,Fase 3 (7° e 8° ano),Masculino,9.2,10.0,6.8,12.0,7.1,,7.0,7.306,7.309,,6.0,Pública,6.9,8.1,5.7,9.0,2.0,,Ametista,Ametista,,,Ametista,5.5,,,,,,3N,7.0,,0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,Baixo,0
"202400,00%",,,0,Cursando,Avaliador-21,Avaliador-23,,,,,67.0,430.5,6.0,0.0,,,,EE Paschoal Carlos Magno,2.0,Fase 3 (7° e 8° ano),Masculino,8.3,10.0,4.7,14.0,6.4,,7.0,7.306,7.5595,,6.0,Pública,7.5,8.8,6.2,5.0,2.0,,Ametista,Agata,,,,3.0,,,,,,3N,7.0,,0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Baixo,0
2023,,,0,Cursando,Avaliador-21,Avaliador-23,,,,,67.0,430.5,6.0,0.0,,,,EE Donizetti Aparecido Leite Professor,2.0,Fase 3 (7° e 8° ano),Masculino,8.8,10.0,4.3,12.0,6.3,,7.0,7.306,8.004,,2.0,Pública,6.9,8.1,5.3,7.5,2.0,,Ametista,Agata,,,Topázio,3.5,,,,,,3N,7.0,,0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,Baixo,0
2023,,,0,Cursando,Avaliador-21,Avaliador-23,,,,,67.0,430.5,6.0,-1.0,,,,EE Paschoal Carlos Magno,2.0,Fase 4 (9° ano),Feminino,9.6,5.0,5.7,14.0,7.7,,7.0,7.306,5.887,,5.0,Pública,7.2,7.5,6.3,8.5,2.0,,Ametista,Agata,,,Quartzo,3.5,,,,,,3N,7.0,,1,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Baixo,0
2021,,,0,Cursando,Avaliador-21,Avaliador-23,,,,,67.0,430.5,6.0,-1.0,,,,EE Donizetti Aparecido Leite Professor,2.0,Fase 4 (9° ano),Masculino,8.3,5.0,7.3,15.0,9.6,,7.0,8.121,6.865,,8.0,Pública,6.9,7.5,6.3,8.0,2.0,Ametista,Ametista,Ametista,Ametista,Topázio,Agata,6.0,,,,,,3N,7.0,Ametista,0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,Baixo,0
"202200,00%",,,0,Cursando,Avaliador-21,Avaliador-23,,,,,67.0,430.5,6.0,0.0,,,,EE Donizetti Aparecido Leite Professor,2.0,Fase 3 (7° e 8° ano),Masculino,7.9,10.0,4.8,12.0,8.4,,7.0,5.557,6.598,,4.0,Pública,6.9,8.1,6.4,6.5,2.0,,Ametista,Ametista,,Quartzo,Agata,4.0,,,,,,3N,7.0,,0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,Baixo,0
"202400,00%",,,0,Cursando,Avaliador-21,Avaliador-23,,,,,67.0,430.5,6.0,0.0,,,,Estuda em outra cidade,2.0,Fase 3 (7° e 8° ano),Feminino,8.3,10.0,4.8,12.0,5.2,,6.0,7.306,7.5595,,1.0,Pública,7.5,7.5,5.7,9.0,2.0,,Ametista,Agata,,,,4.5,,,,,,3N,6.0,,1,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Baixo,0
"202100,00%",,,0,Cursando,Avaliador-21,Avaliador-23,,,,,67.0,430.5,6.0,-3.0,,,,EE Maria André Schunck Dona,2.0,Fase 6 (2° EM),Masculino,10.0,2.5,7.2,16.0,7.8,,7.0,6.355,6.242,,7.0,Pública,6.9,7.5,5.8,9.0,2.0,Ametista,Ametista,Agata,Ágata,Ágata,Agata,5.5,,,,,,3N,7.0,Ametista,0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,Baixo,0
2024,,,0,Cursando,Avaliador-21,Avaliador-23,,,,,67.0,430.5,6.0,-2.0,,,,EE Maria André Schunck Dona,2.0,Fase 5 (1° EM),Masculino,9.6,5.0,4.2,15.0,7.4,,7.0,7.306,7.5595,,4.0,Pública,7.2,7.5,6.3,5.5,2.0,,Ametista,Agata,,,,3.0,,,,,,3N,7.0,,0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Baixo,0
"202200,00%",,,0,Cursando,Avaliador-21,Avaliador-23,Avaliador-5,Avaliador-26,,,67.0,430.5,6.0,0.0,,,,EE Maria André Schunck Dona,2.0,Fase 3 (7° e 8° ano),Feminino,7.9,10.0,4.2,12.0,9.0,,8.0,6.996,7.877,,6.5,Pública,8.3,6.9,7.9,0.0,4.0,,Ametista,Ametista,,Ágata,Ametista,6.0,,,,,,3P,8.0,,1,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,Baixo,0
2021,,,0,Cursando,Avaliador-21,Avaliador-23,Avaliador-5,Avaliador-26,,,67.0,430.5,6.0,0.0,,,,EE Maria André Schunck Dona,2.0,Fase 3 (7° e 8° ano),Feminino,4.6,10.0,3.3,13.0,4.7,,5.0,7.476,6.655,,0.0,Pública,6.9,2.5,6.1,4.0,4.0,Ametista,Ametista,Quartzo,Ágata,Ametista,Agata,6.0,,,,,,3P,5.0,Ametista,1,2.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,Baixo,0
"202100,00%",,,0,Cursando,Avaliador-20,Avaliador-21,Avaliador-23,,,,67.0,430.5,6.0,0.0,,,,EE Donizetti Aparecido Leite Professor,2.0,Fase 3 (7° e 8° ano),Feminino,9.2,10.0,4.2,12.0,6.0,,7.0,6.652,6.781,,4.0,Pública,7.5,7.5,6.1,5.0,3.0,Topázio,Ametista,Agata,Ametista,Ágata,Agata,3.5,,,,,,3R,7.0,Topázio,1,3.0,2.0,1.0,2.0,1.0,1.0,3.0,0.0,Baixo,0
"202100,00%",,,0,Cursando,Avaliador-20,Avaliador-21,Avaliador-23,,,,67.0,430.5,6.0,0.0,,,,EE Donizetti Aparecido Leite Professor,2.0,Fase 3 (7° e 8° ano),Feminino,8.8,10.0,7.5,13.0,9.6,,8.0,8.093,8.353,,10.0,Pública,8.1,6.9,7.1,8.0,3.0,,Ametista,Topázio,Ametista,Topázio,Topázio,4.5,,,,,,3R,8.0,,1,0.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,Baixo,0
"202400,00%",,,0,Cursando,Avaliador-20,Avaliador-21,Avaliador-23,,,,67.0,430.5,6.0,0.0,,,,EE Donizetti Aparecido Leite Professor,2.0,Fase 3 (7° e 8° ano),Masculino,8.3,10.0,3.0,13.0,10.0,,7.0,7.306,7.5595,,0.0,Pública,8.1,6.3,8.1,9.0,3.0,,Ametista,Ametista,,,,0.0,,,,,,3R,7.0,,0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Baixo,0
2024,,,0,Cursando,Avaliador-21,Avaliador-23,Avaliador-26,Avaliador-1,Avaliador-5,,67.0,430.5,6.0,-1.0,,,,EE Paschoal Carlos Magno,2.0,Fase 5 (1° EM),Feminino,7.9,5.0,4.7,15.0,5.3,,6.0,7.306,7.5595,,6.0,Pública,8.4,6.9,7.6,8.0,5.0,,Ametista,Agata,,,,0.0,,,,,,4A,6.0,,1,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Baixo,0
2024,,,0,Cursando,Avaliador-21,Avaliador-23,Avaliador-26,Avaliador-1,Avaliador-5,,67.0,430.5,6.0,1.0,,,,Colégio Arco Íris Evolução,2.0,Fase 3 (7° e 8° ano),Feminino,9.2,10.0,8.2,12.0,9.2,,8.0,7.306,7.5595,,10.0,Privada,8.5,5.6,8.3,6.0,5.0,,Ametista,Topázio,,,,8.5,,,,,,4A,8.0,,1,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,Baixo,0
2022,,,0,Cursando,Avaliador-21,Avaliador-23,Avaliador-26,Avaliador-1,Avaliador-5,,67.0,430.5,6.0,-1.0,,,,Estuda em outra cidade,2.0,Fase 5 (1° EM),Masculino,8.3,5.0,7.2,15.0,7.6,,7.0,7.564,7.892,,7.5,Privada,8.1,6.9,8.2,5.0,5.0,,Ametista,Ametista,,Ametista,Ametista,9.0,,,,,,4A,7.0,,0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,Baixo,0
"202400,00%",,,0,Cursando,Avaliador-21,Avaliador-23,Avaliador-26,Avaliador-1,Avaliador-5,,67.0,430.5,6.0,-1.0,,,,EE Joaquim Mendes Feliz,2.0,Fase 5 (1° EM),Masculino,9.6,5.0,9.0,16.0,9.2,,8.0,7.306,7.5595,,10.0,Pública,8.0,5.0,7.7,8.5,5.0,,Ametista,Ametista,,,,8.5,,,,,,4A,8.0,,0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Baixo,0
2021,,,0,Cursando,Avaliador-21,Avaliador-23,Avaliador-26,Avaliador-1,Avaliador-5,,67.0,430.5,6.0,0.0,,,,EE Mario Francisco de Amorim,2.0,Fase 4 (9° ano),Masculino,7.5,10.0,5.8,15.0,5.5,,7.0,6.787,5.888,,5.0,Pública,7.5,6.3,7.2,6.0,5.0,Ametista,Ametista,Agata,Ágata,Ágata,Quartzo,6.5,,,,,,4A,7.0,Ametista,0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,Baixo,0
"202100,00%",,,0,Cursando,Avaliador-21,Avaliador-23,Avaliador-26,Avaliador-1,Avaliador-5,,67.0,430.5,6.0,1.0,,,,EE Leonice de Aquino Oliveira,2.0,Fase 3 (7° e 8° ano),Feminino,8.8,10.0,7.7,14.0,9.7,,8.0,7.908,7.618,,9.0,Pública,8.0,6.9,7.8,6.5,5.0,Topázio,Ametista,Topázio,Ametista,Ametista,Ametista,7.5,,,,,,4A,8.0,Topázio,1,3.0,2.0,3.0,2.0,2.0,2.0,3.0,0.0,Baixo,0
2021,,,0,Cursando,Avaliador-21,Avaliador-23,Avaliador-26,Avaliador-1,Avaliador-5,,67.0,430.5,6.0,-2.0,,,,EE Paschoal Carlos Magno,2.0,Fase 6 (2° EM),Feminino,7.9,5.0,5.7,16.0,7.9,,7.0,5.852,6.207,,7.5,Pública,7.6,5.6,7.4,5.0,5.0,Quartzo,Ametista,Agata,Quartzo,Quartzo,Agata,4.5,,,,,,4A,7.0,Quartzo,1,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,Baixo,0
2022,,,0,Cursando,Avaliador-22,Avaliador-26,Avaliador-1,Avaliador-5,,,67.0,430.5,6.0,-1.0,,,,EE Alexandre Rodrigues Nogueira,2.0,Fase 5 (1° EM),Masculino,9.6,5.0,1.0,16.0,5.4,,4.0,6.418,6.567,,1.0,Pública,3.5,5.6,3.5,0.0,4.0,,Ametista,Quartzo,,Ágata,Agata,2.0,,,,,,4B,4.0,,0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,Baixo,0
"202100,00%",,,0,Cursando,Avaliador-22,Avaliador-26,Avaliador-1,Avaliador-5,,,67.0,430.5,6.0,1.0,,,,EE Loris Nassif Mattar Profa,2.0,Fase 3 (7° e 8° ano),Masculino,8.3,10.0,3.2,12.0,4.5,,6.0,7.834,7.84,,2.0,Pública,6.4,6.3,6.8,2.0,4.0,Ametista,Ametista,Quartzo,Ametista,Ametista,Ametista,5.5,,,,,,4B,6.0,Ametista,0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,Baixo,0
"202400,00%",,,0,Cursando,Avaliador-22,Avaliador-26,Avaliador-1,Avaliador-5,,,67.0,430.5,6.0,-2.0,,,,EE Alexandre Rodrigues Nogueira,2.0,Fase 6 (2° EM),Feminino,6.3,5.0,0.5,16.0,8.7,,5.0,7.306,7.5595,,6.7,Pública,6.3,5.0,6.9,0.5,4.0,,Ametista,Quartzo,,,,6.7,,,,,,4B,5.0,,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo,0
2021,,,0,Cursando,Avaliador-22,Avaliador-26,Avaliador-1,Avaliador-5,,,67.0,430.5,6.0,1.0,,,,EE Leonice de Aquino Oliveira,2.0,Fase 3 (7° e 8° ano),Feminino,9.2,10.0,5.0,13.0,7.3,,7.0,6.95,7.387,,7.5,Pública,6.9,6.3,7.6,2.0,4.0,Topázio,Ametista,Ametista,Ametista,Ágata,Ametista,5.5,,,,,,4B,7.0,Topázio,1,3.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,Baixo,0
"202400,00%",,,0,Cursando,Avaliador-22,Avaliador-26,Avaliador-1,Avaliador-5,,,67.0,430.5,6.0,-1.0,,,,EE Alexandre Rodrigues Nogueira,2.0,Fase 5 (1° EM),Masculino,8.3,5.0,2.2,12.0,4.9,,5.0,7.306,7.5595,,2.0,Pública,5.8,6.9,5.3,1.0,4.0,,Ametista,Quartzo,,,,3.5,,,,,,4B,5.0,,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo,0
2024,,,0,Cursando,Avaliador-22,Avaliador-26,Avaliador-1,Avaliador-5,,,67.0,430.5,6.0,-1.0,,,,EE Alexandre Rodrigues Nogueira,2.0,Fase 5 (1° EM),Masculino,0.0,5.0,5.5,12.0,8.1,,6.0,7.306,7.5595,,6.5,Pública,6.4,7.5,6.0,7.0,4.0,,Ametista,Quartzo,,,,3.0,,,,,,4B,6.0,,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Baixo,0
"202400,00%",,,0,Cursando,Avaliador-22,Avaliador-26,Avaliador-1,Avaliador-5,,,67.0,430.5,6.0,-2.0,,,,EE Alexandre Rodrigues Nogueira,2.0,Fase 6 (2° EM),Feminino,9.2,5.0,6.5,17.0,9.2,,8.0,7.306,7.5595,,8.5,Pública,7.8,7.5,8.3,3.0,4.0,,Ametista,Ametista,,,,8.0,,,,,,4B,8.0,,1,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Baixo,0
"202400,00%",,,0,Cursando,Avaliador-22,Avaliador-26,Avaliador-1,Avaliador-5,,,67.0,430.5,6.0,-2.0,,,,EE Alexandre Rodrigues Nogueira,2.0,Fase 6 (2° EM),Feminino,8.3,5.0,8.2,12.0,8.8,,8.0,7.306,7.5595,,10.0,Pública,7.8,7.5,8.3,5.0,4.0,,Ametista,Ametista,,,,9.5,,,,,,4B,8.0,,1,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Baixo,0
"202100,00%",,,0,Cursando,Avaliador-22,Avaliador-26,Avaliador-1,Avaliador-5,,,67.0,430.5,6.0,1.0,,,,EE Alexandre Rodrigues Nogueira,2.0,Fase 3 (7° e 8° ano),Masculino,8.3,10.0,5.3,14.0,6.7,,7.0,6.69,6.452,,8.0,Pública,5.3,5.6,6.5,1.0,4.0,Topázio,Ametista,Agata,Topázio,Ágata,Agata,7.0,,,,,,4B,7.0,Topázio,0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,0.0,Baixo,0
2021,,,0,Cursando,Avaliador-21,Avaliador-23,Avaliador-26,Avaliador-1,Avaliador-5,,67.0,430.5,6.0,1.0,,,,Colégio Arco Íris Evolução,2.0,Fase 3 (7° e 8° ano),Masculino,9.6,10.0,7.0,15.0,7.6,,8.0,7.883,8.003,,7.0,Privada - Programa de Apadrinhamento,8.6,9.4,8.7,7.0,5.0,Ametista,Ametista,Topázio,Ametista,Ametista,Topázio,7.0,,,,,,4A,8.0,Ametista,0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,0.0,Baixo,0
