ano_ingresso,ano_nasc,ano_referencia,atingiu_pv,ativo_inativo,avaliador_1,avaliador_2,avaliador_3,avaliador_4,avaliador_5,avaliador_6,cf,cg,ct,data_nascimento,defasagem,destaque_ida,destaque_ieh,destaque_ipv,escola,fase,fase_ideal,genero,iaa,ian,ida,idade,ieg,inde_2023,inde_2024,inde_22,inde_23,indicado,ingles,instituicao_de_ensino,ipp,ips,ipv,matematica,nome_anonimizado,num_av,pedra_20,pedra_2023,pedra_2024,pedra_21,pedra_22,pedra_23,portugues,ra,rec_av1,rec_av2,rec_av3,rec_av4,rec_psicologia,turma,inde,pedra,pedra_20_NUM,pedra_2023_NUM,pedra_2024_NUM,pedra_21_NUM,pedra_22_NUM,pedra_23_NUM,pedra_NUM
2023,2010,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2010-07-18,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Feminino,9.0,5.0,5.2,13,9.6,7.113533333,,,,nan,,Pública,8.333333333,2.52,8.34,5.7,Aluno-1099,3.0,nan,Ametista,,nan,nan,nan,4.7,RA-1099,nan,nan,nan,nan,nan,2F,7.113533333,nan,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2023,2012,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2012-10-08,0.0,nan,nan,nan,,FASE 2,Fase 2 (5° e 6° ano),Masculino,10.0,10.0,7.1,11,9.2,8.261033333,,,,nan,,Pública,8.541666667,5.0,8.283333333,6.3,Aluno-1100,3.0,nan,Topázio,,nan,nan,nan,7.8,RA-1100,nan,nan,nan,nan,nan,2F,8.261033333,nan,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2023,2013,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2013-09-02,0.0,nan,nan,nan,,FASE 2,Fase 2 (5° e 6° ano),Masculino,0.0,10.0,5.3,10,7.2,6.446666667,,,,nan,,Pública,8.333333333,5.0,8.116666667,4.2,Aluno-1101,3.0,nan,Agata,,nan,nan,nan,6.3,RA-1101,nan,nan,nan,nan,nan,2F,6.446666667,nan,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2023,2012,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2012-06-10,0.0,nan,nan,nan,,FASE 2,Fase 2 (5° e 6° ano),Masculino,9.5,10.0,7.5,11,9.5,8.123033333,,,,nan,,Pública,7.708333333,5.0,7.56,5.7,Aluno-1102,3.0,nan,Topázio,,nan,nan,nan,9.2,RA-1102,nan,nan,nan,nan,nan,2F,8.123033333,nan,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2022,2010,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2010-06-27,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Masculino,0.0,5.0,6.8,13,9.9,6.680833333,,6.644,,nan,,Pública,8.541666667,2.52,8.673333333,6.8,Aluno-363,3.0,nan,Agata,,nan,Ágata,nan,6.8,RA-363,nan,nan,nan,nan,nan,2F,6.680833333,nan,0.0,2.0,0.0,0.0,2.0,0.0,0.0
2023,2012,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2012-11-30,0.0,nan,nan,nan,,FASE 2,Fase 2 (5° e 6° ano),Masculino,9.0,10.0,5.0,11,8.7,7.574866667,,,,nan,,Pública,8.333333333,5.0,8.006666667,4.5,Aluno-1103,3.0,nan,Ametista,,nan,nan,nan,5.5,RA-1103,nan,nan,nan,nan,nan,2F,7.574866667,nan,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2022,2011,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2011-08-09,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Feminino,9.5,5.0,8.5,12,8.6,7.796866667,,7.665,,nan,,Pública,9.166666667,2.52,8.84,7.2,Aluno-539,3.0,nan,Ametista,,nan,Ametista,nan,9.7,RA-539,nan,nan,nan,nan,nan,2F,7.796866667,nan,0.0,3.0,0.0,0.0,3.0,0.0,0.0
2019,2012,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2012-03-06,0.0,nan,nan,nan,,FASE 2,Fase 2 (5° e 6° ano),Feminino,8.5,10.0,7.1,11,8.8,8.216033333,,7.303,,nan,,Pública,8.958333333,5.0,8.95,6.5,Aluno-540,3.0,Topázio,Topázio,,Topázio,Ametista,nan,7.7,RA-540,nan,nan,nan,nan,nan,2F,8.216033333,Topázio,4.0,4.0,0.0,4.0,3.0,0.0,4.0
2022,2012,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2012-10-02,0.0,nan,nan,nan,,FASE 2,Fase 2 (5° e 6° ano),Masculino,6.9,10.0,8.1,11,8.2,7.878133333,,6.86,,nan,,Pública,7.916666667,5.0,8.173333333,7.7,Aluno-574,3.0,nan,Ametista,,nan,Ágata,nan,8.5,RA-574,nan,nan,nan,nan,nan,2F,7.878133333,nan,0.0,3.0,0.0,0.0,2.0,0.0,0.0
2022,2011,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2011-10-03,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Masculino,10.0,5.0,4.0,12,4.1,6.0197,,6.973,,nan,,Pública,8.541666667,5.0,7.726666667,5.0,Aluno-369,3.0,nan,Agata,,nan,Ágata,nan,3.0,RA-369,nan,nan,nan,nan,nan,2F,6.0197,nan,0.0,2.0,0.0,0.0,2.0,0.0,0.0
2019,2011,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2011-06-21,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Masculino,0.0,5.0,7.9,12,9.9,7.070833333,,7.831,,nan,,Pública,8.541666667,5.0,8.283333333,6.8,Aluno-375,3.0,Topázio,Ametista,,Topázio,Ametista,nan,9.0,RA-375,nan,nan,nan,nan,nan,2F,7.070833333,Topázio,4.0,3.0,0.0,4.0,3.0,0.0,4.0
2019,2010,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2010-08-01,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Feminino,8.5,5.0,5.9,13,9.6,7.1392,,6.957,,nan,,Pública,7.916666667,2.52,8.226666667,4.3,Aluno-376,3.0,Ametista,Ametista,,Ágata,Ágata,nan,7.5,RA-376,nan,nan,nan,nan,nan,2F,7.1392,Ametista,3.0,3.0,0.0,2.0,2.0,0.0,3.0
2019,2012,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2012-09-02,0.0,nan,nan,nan,,FASE 2,Fase 2 (5° e 6° ano),Feminino,9.0,10.0,5.6,11,9.4,8.0027,,6.953,,nan,,Pública,8.125,5.0,8.95,4.7,Aluno-535,3.0,Topázio,Topázio,,Ametista,Ágata,nan,6.5,RA-535,nan,nan,nan,nan,nan,2G,8.0027,Topázio,4.0,4.0,0.0,3.0,2.0,0.0,4.0
2019,2011,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2011-06-24,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Feminino,0.0,5.0,6.2,12,9.1,6.467,,7.745,,nan,,Pública,8.75,2.52,8.95,5.0,Aluno-547,3.0,Ágata,Agata,,Ágata,Ametista,nan,7.3,RA-547,nan,nan,nan,nan,nan,2G,6.467,Ágata,2.0,2.0,0.0,2.0,3.0,0.0,2.0
2019,2010,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2010-11-15,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Masculino,9.0,5.0,7.4,13,9.1,7.4322,,7.292,,nan,,Pública,8.333333333,2.52,8.283333333,6.2,Aluno-548,3.0,Ametista,Ametista,,Ametista,Ametista,nan,8.5,RA-548,nan,nan,nan,nan,nan,2G,7.4322,Ametista,3.0,3.0,0.0,3.0,3.0,0.0,3.0
2022,2009,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2009-11-23,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Masculino,7.4,5.0,4.7,14,8.6,6.413466667,,6.309,,nan,,Pública,7.916666667,2.52,7.39,3.5,Aluno-538,3.0,nan,Agata,,nan,Ágata,nan,5.8,RA-538,nan,nan,nan,nan,nan,2G,6.413466667,nan,0.0,2.0,0.0,0.0,2.0,0.0,0.0
2022,2012,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2012-11-19,0.0,nan,nan,nan,,FASE 2,Fase 2 (5° e 6° ano),Feminino,10.0,10.0,8.7,11,9.9,8.6587,,8.063,,nan,,Pública,8.958333333,2.52,8.953333333,8.2,Aluno-365,3.0,nan,Topázio,,nan,Topázio,nan,9.2,RA-365,nan,nan,nan,nan,nan,2G,8.6587,nan,0.0,4.0,0.0,0.0,4.0,0.0,0.0
2021,2011,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2011-08-04,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Masculino,10.0,5.0,7.4,12,9.4,7.947366667,,7.634,,nan,,Pública,8.958333333,5.0,8.506666667,6.5,Aluno-559,3.0,nan,Ametista,,Ametista,Ametista,nan,8.2,RA-559,nan,nan,nan,nan,nan,2G,7.947366667,nan,0.0,3.0,0.0,3.0,3.0,0.0,0.0
2023,2010,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2010-10-23,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Feminino,5.7,5.0,6.4,13,10.0,7.265533333,,,,nan,,Pública,8.541666667,2.52,9.063333333,5.5,Aluno-1104,3.0,nan,Ametista,,nan,nan,nan,7.3,RA-1104,nan,nan,nan,nan,nan,2G,7.265533333,nan,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2020,2011,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2011-11-29,0.0,nan,nan,nan,,FASE 2,Fase 2 (5° e 6° ano),Feminino,6.4,10.0,6.2,12,9.7,7.684133333,,8.22,,nan,,Pública,8.75,2.52,8.726666667,6.0,Aluno-563,3.0,Topázio,Ametista,,Ametista,Topázio,nan,6.3,RA-563,nan,nan,nan,nan,nan,2G,7.684133333,Topázio,4.0,3.0,0.0,3.0,4.0,0.0,4.0
2020,2011,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2011-04-08,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Masculino,9.5,5.0,6.6,12,9.8,7.774366667,,8.261,,nan,,Pública,8.541666667,5.0,8.45,5.7,Aluno-573,3.0,Ametista,Ametista,,Topázio,Topázio,nan,7.5,RA-573,nan,nan,nan,nan,nan,2G,7.774366667,Ametista,3.0,3.0,0.0,4.0,4.0,0.0,3.0
2018,2010,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2010-05-12,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Feminino,10.0,5.0,5.4,13,8.6,7.075033333,,6.853,,nan,,Pública,8.541666667,2.52,8.393333333,4.5,Aluno-551,3.0,Ametista,Ametista,,Ametista,Ágata,nan,6.2,RA-551,nan,nan,nan,nan,nan,2G,7.075033333,Ametista,3.0,3.0,0.0,3.0,2.0,0.0,3.0
2022,2010,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2010-11-25,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Feminino,9.0,5.0,8.4,13,8.8,7.7227,,7.729,,nan,,Pública,8.958333333,2.52,8.673333333,8.8,Aluno-566,3.0,nan,Ametista,,nan,Ametista,nan,8.0,RA-566,nan,nan,nan,nan,nan,2G,7.7227,nan,0.0,3.0,0.0,0.0,3.0,0.0,0.0
2019,2010,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2010-11-05,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Masculino,7.4,5.0,3.9,13,8.1,5.898133333,,5.949,,nan,,Pública,6.25,2.52,6.946666667,1.5,Aluno-555,3.0,Ametista,Quartzo,,Ametista,Quartzo,nan,6.2,RA-555,nan,nan,nan,nan,nan,2G,5.898133333,Ametista,3.0,1.0,0.0,3.0,1.0,0.0,3.0
2022,2011,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2011-10-10,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Masculino,0.0,5.0,8.4,12,9.7,6.805,,7.503,,nan,,Pública,8.75,2.52,7.84,7.7,Aluno-373,3.0,nan,Agata,,nan,Ametista,nan,9.0,RA-373,nan,nan,nan,nan,nan,2G,6.805,nan,0.0,2.0,0.0,0.0,3.0,0.0,0.0
2023,2010,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2010-08-26,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Feminino,0.0,5.0,6.0,13,9.0,6.299166667,,,,nan,,Pública,8.125,2.52,8.673333333,5.0,Aluno-1105,3.0,nan,Agata,,nan,nan,nan,7.0,RA-1105,nan,nan,nan,nan,nan,2G,6.299166667,nan,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2021,2011,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2011-04-06,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Feminino,0.0,5.0,5.7,12,7.2,6.031666667,,6.77,,nan,,Pública,8.75,2.52,9.173333333,3.5,Aluno-546,3.0,nan,Agata,,Quartzo,Ágata,nan,7.8,RA-546,nan,nan,nan,nan,nan,2H,6.031666667,nan,0.0,2.0,0.0,1.0,2.0,0.0,0.0
2019,2012,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2012-12-01,0.0,nan,nan,nan,,FASE 2,Fase 2 (5° e 6° ano),Masculino,10.0,10.0,8.9,11,8.2,8.7717,,8.334,,nan,,Pública,9.375,5.0,9.62,8.0,Aluno-557,3.0,Ametista,Topázio,,Topázio,Topázio,nan,9.7,RA-557,nan,nan,nan,nan,nan,2H,8.7717,Ametista,3.0,4.0,0.0,4.0,4.0,0.0,3.0
2023,2011,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2011-05-19,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Masculino,8.5,5.0,5.1,12,9.3,7.1642,,,,nan,,Pública,8.333333333,5.0,8.003333333,5.2,Aluno-1106,3.0,nan,Ametista,,nan,nan,nan,5.0,RA-1106,nan,nan,nan,nan,nan,2H,7.1642,nan,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2022,2008,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2008-02-09,-3.0,nan,nan,nan,,FASE 2,Fase 5 (1° EM),Masculino,7.8,2.5,6.0,15,9.4,6.615333333,,5.539,,nan,,Pública,6.458333333,5.0,6.78,5.7,Aluno-558,3.0,nan,Agata,,nan,Quartzo,nan,6.3,RA-558,nan,nan,nan,nan,nan,2H,6.615333333,nan,0.0,2.0,0.0,0.0,1.0,0.0,0.0
2020,2011,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2011-06-06,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Masculino,0.0,5.0,4.0,12,8.4,4.932,,4.949,,nan,,Pública,5.0,2.52,6.0,2.3,Aluno-560,3.0,Ágata,Quartzo,,Quartzo,Quartzo,nan,5.7,RA-560,nan,nan,nan,nan,nan,2H,4.932,Ágata,2.0,1.0,0.0,1.0,1.0,0.0,2.0
2023,2010,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2010-12-20,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Feminino,9.0,5.0,7.5,13,9.4,7.9327,,,,nan,,Pública,8.958333333,5.0,8.783333333,8.0,Aluno-1107,3.0,nan,Ametista,,nan,nan,nan,7.0,RA-1107,nan,nan,nan,nan,nan,2H,7.9327,nan,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2023,2010,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2010-12-16,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Masculino,0.0,5.0,4.7,13,9.3,6.310833333,,,,nan,,Pública,8.541666667,5.0,8.283333333,3.7,Aluno-1108,3.0,nan,Agata,,nan,nan,nan,5.7,RA-1108,nan,nan,nan,nan,nan,2H,6.310833333,nan,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2019,2011,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2011-09-20,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Feminino,9.5,5.0,6.3,12,9.7,7.816533333,,7.221,,nan,,Pública,8.75,5.0,9.006666667,5.2,Aluno-542,3.0,Ametista,Ametista,,Ágata,Ametista,nan,7.3,RA-542,nan,nan,nan,nan,nan,2H,7.816533333,Ametista,3.0,3.0,0.0,2.0,3.0,0.0,3.0
2022,2012,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2012-08-31,0.0,nan,nan,nan,,FASE 2,Fase 2 (5° e 6° ano),Feminino,7.8,10.0,6.5,11,9.8,7.971833333,,7.05,,nan,,Pública,8.75,2.52,9.006666667,5.5,Aluno-543,3.0,nan,Ametista,,nan,Ametista,nan,7.5,RA-543,nan,nan,nan,nan,nan,2H,7.971833333,nan,0.0,3.0,0.0,0.0,3.0,0.0,0.0
2018,2011,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2011-02-05,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Feminino,8.5,5.0,7.2,12,9.6,7.7482,,7.181,,nan,,Pública,9.166666667,2.52,9.396666667,6.5,Aluno-556,3.0,Topázio,Ametista,,Ametista,Ametista,nan,7.8,RA-556,nan,nan,nan,nan,nan,2H,7.7482,Topázio,4.0,3.0,0.0,3.0,3.0,0.0,4.0
2023,2009,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2009-03-18,-2.0,nan,nan,nan,,FASE 2,Fase 4 (9° ano),Masculino,10.0,5.0,3.4,14,6.4,6.277533333,,,,nan,,Pública,7.5,5.0,7.836666667,3.5,Aluno-1109,3.0,nan,Agata,,nan,nan,nan,3.3,RA-1109,nan,nan,nan,nan,nan,2H,6.277533333,nan,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2019,2011,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2011-12-01,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Masculino,0.0,5.0,8.2,12,8.2,6.687,,7.184,,nan,,Pública,8.75,2.52,8.95,6.8,Aluno-389,3.0,Ametista,Agata,,Ágata,Ametista,nan,9.5,RA-389,nan,nan,nan,nan,nan,2H,6.687,Ametista,3.0,2.0,0.0,2.0,3.0,0.0,3.0
2023,2011,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2011-05-30,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Feminino,4.6,5.0,6.8,12,9.2,7.248566667,,,,nan,,Pública,8.541666667,5.0,8.73,6.5,Aluno-1110,3.0,nan,Ametista,,nan,nan,nan,7.0,RA-1110,nan,nan,nan,nan,nan,2H,7.248566667,nan,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2018,2008,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2008-08-05,-3.0,nan,nan,nan,,FASE 2,Fase 5 (1° EM),Masculino,7.0,2.5,7.6,15,7.9,6.9647,,7.306,,nan,,Pública,8.125,5.0,8.01,8.5,Aluno-568,3.0,Ametista,Agata,,Ametista,Ametista,nan,6.7,RA-568,nan,nan,nan,nan,nan,2I,6.9647,Ametista,3.0,2.0,0.0,3.0,3.0,0.0,3.0
2021,2011,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2011-07-27,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Feminino,0.0,5.0,8.7,12,8.5,6.824833333,,7.855,,nan,,Pública,8.541666667,2.52,8.893333333,7.7,Aluno-562,3.0,nan,Agata,,Ametista,Ametista,nan,9.7,RA-562,nan,nan,nan,nan,nan,2I,6.824833333,nan,0.0,2.0,0.0,3.0,3.0,0.0,0.0
2023,2012,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2012-09-07,0.0,nan,nan,nan,,FASE 2,Fase 2 (5° e 6° ano),Feminino,0.0,10.0,5.4,11,8.9,6.559166667,,,,nan,,Pública,8.125,2.52,8.173333333,4.8,Aluno-1111,3.0,nan,Agata,,nan,nan,nan,6.0,RA-1111,nan,nan,nan,nan,nan,2I,6.559166667,nan,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2023,2011,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2011-06-28,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Masculino,9.5,5.0,6.3,12,7.9,7.088866667,,,,nan,,Pública,8.333333333,2.52,8.616666667,5.2,Aluno-1112,3.0,nan,Ametista,,nan,nan,nan,7.3,RA-1112,nan,nan,nan,nan,nan,2I,7.088866667,nan,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2021,2011,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2011-09-05,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Feminino,8.0,5.0,9.2,12,8.6,7.911366667,,8.013,,nan,,Pública,8.958333333,2.52,9.566666667,8.8,Aluno-525,3.0,nan,Ametista,,Ágata,Ametista,nan,9.5,RA-525,nan,nan,nan,nan,nan,2I,7.911366667,nan,0.0,3.0,0.0,2.0,3.0,0.0,0.0
2022,2010,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2010-05-30,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Masculino,8.5,5.0,8.7,13,9.6,8.2832,,7.836,,nan,,Pública,8.75,7.52,8.23,8.7,Aluno-357,3.0,nan,Topázio,,nan,Ametista,nan,8.7,RA-357,nan,nan,nan,nan,nan,2I,8.2832,nan,0.0,4.0,0.0,0.0,3.0,0.0,0.0
2019,2010,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2010-12-10,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Feminino,9.0,5.0,6.3,13,9.4,7.838866667,,7.456,,nan,,Pública,8.333333333,7.52,8.616666667,5.5,Aluno-583,3.0,Ametista,Ametista,,Ametista,Ametista,nan,7.0,RA-583,nan,nan,nan,nan,nan,2I,7.838866667,Ametista,3.0,3.0,0.0,3.0,3.0,0.0,3.0
2019,2012,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2012-03-13,0.0,nan,nan,nan,,FASE 2,Fase 2 (5° e 6° ano),Feminino,9.5,10.0,5.8,11,9.0,7.697533333,,6.714,,nan,,Pública,8.333333333,2.52,8.56,5.0,Aluno-584,3.0,Topázio,Ametista,,Ametista,Ágata,nan,6.5,RA-584,nan,nan,nan,nan,nan,2I,7.697533333,Topázio,4.0,3.0,0.0,3.0,2.0,0.0,4.0
2021,2012,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2012-11-18,0.0,nan,nan,nan,,FASE 2,Fase 2 (5° e 6° ano),Feminino,8.0,10.0,8.4,11,10.0,8.4242,,7.988,,nan,,Privada - Programa de Apadrinhamento,8.333333333,2.52,9.343333333,7.5,Aluno-586,3.0,nan,Topázio,,Topázio,Ametista,nan,9.2,RA-586,nan,nan,nan,nan,nan,2K,8.4242,nan,0.0,4.0,0.0,4.0,3.0,0.0,0.0
2023,2011,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2011-10-06,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Masculino,0.0,5.0,5.0,12,6.0,5.636666667,,,,nan,,Pública,7.5,7.52,7.173333333,5.0,Aluno-1113,3.0,nan,Quartzo,,nan,nan,nan,5.0,RA-1113,nan,nan,nan,nan,nan,2K,5.636666667,nan,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,2010,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2010-08-13,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Feminino,7.9,5.0,6.3,13,8.9,6.803633333,,6.408,,nan,,Pública,7.291666667,2.52,7.503333333,5.8,Aluno-413,3.0,nan,Agata,,nan,Ágata,nan,6.7,RA-413,nan,nan,nan,nan,nan,2K,6.803633333,nan,0.0,2.0,0.0,0.0,2.0,0.0,0.0
2022,2012,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2012-10-31,0.0,nan,nan,nan,,FASE 2,Fase 2 (5° e 6° ano),Masculino,10.0,10.0,8.5,11,9.5,8.532866667,,8.2,,nan,,Pública,8.333333333,2.52,9.286666667,8.2,Aluno-599,3.0,nan,Topázio,,nan,Topázio,nan,8.7,RA-599,nan,nan,nan,nan,nan,2K,8.532866667,nan,0.0,4.0,0.0,0.0,4.0,0.0,0.0
2023,2011,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2011-11-14,0.0,nan,nan,nan,,FASE 2,Fase 2 (5° e 6° ano),Feminino,8.5,10.0,4.9,12,9.8,7.5667,,,,nan,,Pública,8.125,2.52,8.56,4.3,Aluno-1114,3.0,nan,Ametista,,nan,nan,nan,5.5,RA-1114,nan,nan,nan,nan,nan,2K,7.5667,nan,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2021,2010,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2010-10-28,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Feminino,4.0,5.0,7.3,13,8.1,6.363666667,,6.645,,nan,,Pública,7.083333333,2.52,7.116666667,6.3,Aluno-401,3.0,nan,Agata,,Quartzo,Ágata,nan,8.3,RA-401,nan,nan,nan,nan,nan,2K,6.363666667,nan,0.0,2.0,0.0,1.0,2.0,0.0,0.0
2023,2012,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2012-10-10,0.0,nan,nan,nan,,FASE 2,Fase 2 (5° e 6° ano),Feminino,0.0,10.0,4.0,11,8.3,6.474,,,,nan,,Pública,7.5,7.52,7.56,6.0,Aluno-1115,3.0,nan,Agata,,nan,nan,nan,2.0,RA-1115,nan,nan,nan,nan,nan,2K,6.474,nan,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2023,2009,2023,0,,Avaliador-15,Avaliador-5,Avaliador-2,nan,,,,,,2009-10-27,-1.0,nan,nan,nan,,FASE 2,Fase 3 (7° e 8° ano),Masculino,9.5,5.0,4.9,14,9.2,6.956533333,,,,nan,,Pública,7.083333333,5.0,7.39,3.8,Aluno-1116,3.0,nan,Agata,,nan,nan,nan,6.0,RA-1116,nan,nan,nan,nan,nan,2K,6.956533333,nan,0.0,2.0,0.0,0.0,0.0,0.0,0.0
